hash,Nganh
d0758c04ef85f4dd0ee5646ec5f4eab5,TT35
47b2cf44c4c6c7abe9988c0923a1c417,TT35
80a90ab0c8f16053e385cf8f19e7b85f,TT35
8bcf9a04c1002e81e9233d3325c90552,TT35
c9627caaf116e4766ca6a785d00abbfc,TT35
ad970f8e8d7107d0d58f85ee3ada8438,TT35
d6b549d42a7436b7ac25319e0789b96a,TT35
de318c421039ec873f39482d8172f8fc,TT35
7a4ae1adcadb1ced34a02c37310ce7cb,TT35
ac9cbc42db25041c054e40c3c2d27618,TT35
3be033ac4e013c6eb3381e6618b5b52c,TT35
772920a34e9623744e87665bbf4f6c5f,TT35
11a9ed12b2ee1ad5c5d9c4a89afa403b,TT35
a66d9f81d66c0a23a013274eb0fde48f,TT35
6ce93e82345f886cfcf973e51999c22c,TT35
0e87459864f1a6d314758c8761b23aa2,TT35
5aa4ba98a66270ad5ecd30acfe8f9ef1,TT35
28e29bcd920d58137b9c194ac33ad086,TT35
b8e2003be57c9b4a2ff16e1033c0503f,TT35
ce10d125a3ff5aec0d3789e928028e3b,TT35
cd7d3afdc4ca96e516fbeb330e05f0f3,TT35
7905788cc4af3dc03264b394cf600b96,TT35
23456decf06d2aaad31acfb4ce422b72,TT35
e656e107343c6585b901278f53841ad8,TT35
608be4c98fbcc02fcb63946e619ec590,TT35
90ea8efa9e269c169649db67c788efe0,TT35
9f730ef7b0eb48f47c0e5a10364337fe,TT35
c1d1a37e6b8200129e4464fc0fe1fa66,TT35
1051ae0da36f914031f7fdfc85d190ce,TT35
4537da483425e4f41279588cf62040e5,TT35
970ba3931185a4b98d2aa0d57c041895,TT35
da711bb5fd88e85f136fdfe514afbf52,TT35
b10d5eeb7fac489bcd8b6e6a81d047e6,TT35
08d3dc0b23e6f733db9940e08f36977f,TT35
2015bbec5eb5acad5fd2e48185cdcbf4,TT35
90f281dcf14a36fb119eee314aef098e,TT35
85708efe5634d538a2d1124a346e82d4,TT35
f666095b5c16354fe1421856aa943196,TT35
0d063c1d7249e0e2fb06b02bf32a90c7,TT35
f0bff36b8d6c94e1aa7f3f4957794186,TT35
8b5d5a8dc3c5b590ca67ddf1b3511c6c,TT35
88832242807111e17c146e6bed330728,TT35
a9b5a32315c2f9c0eb59d350c1a572b1,TT35
e43b839237f9db6a76f7c0e38bcc2075,TT35
b1572d1d5995ebeb1aeb63c60afcf9d9,TT35
c68226c3385feebb0bd67bd7960e023a,TT35
844ec2b58cef21a719c538258352f880,TT35
5a252ed090d5c78e7dcf894abfba2ce7,TT35
9e43b4b0d6621f5cfbe1face0bea1c3b,TT35
1592fd0a1d3d5f3aac859828ca06e3ea,TT35
7a48b44c429e38c6ad0c10700a5a04bc,TT35
0dfae430cf4ba186dcfc52f6087b4e5f,TT35
d246eda3c7b3be90ab082188a4ba3c90,TT35
bd8b278fae239344fb9af10e0741f562,TT35
1a4d8356eafccfbe4be8ffccb1800347,TT35
4685125da1af16cc7116e6fe072104cf,TT35
d84199c7886afb922737d3522d5ebf31,TT35
59c06a20ac9d563dffb39b1d57effcb9,TT35
59f7dc1c977179fcdf854c27d2e13334,TT35
e644f10adc60a3e9f141a6f44455f5c3,TT35
16a3c8adfc00a2c96c62df4571037f03,TT35
816838e684846516da965666cee45ed7,TT35
1ec92c2ebe7133255ce6af9d83887867,TT35
56246804ab7a5f821c209f9e09ca4845,TT35
56eab7294e08f26056fb1fefaa4fcef4,TT35
2e45cd376264000680f6c0b34468d3a7,TT35
1c4c62657a8d7451a2b54f98d651b91e,TT35
63c635d25525d331499211f7d15103af,TT35
bc4f9a86e9ce444673909e684b867112,TT35
ed8bd3e104db59aea313697043cf1c1c,TT35
9a00c1a9253193c6d4800aa93976da20,TT35
c570249ef941eecacfeeb50cb0216cd6,TT35
4ae35c3438cd55d09e586652d2d559be,TT35
36bef17aef3a355970b83c960b626b60,TT35
dfbed709a3cdb7652a56fb4c67b3992b,TT35
97bcc81c5e8b93b6929636e803d57de2,TT35
42215518794a9f03be80129448f59d49,TT35
2bc39b8dc6a2f75fa6f9cdfa028eaa98,TT35
33dd9bd7eb7eb1440163bf195fa57cf9,TT35
184e391fb54293fd3128b11a9a2fc8bb,TT35
5ba720a0d285598b6a7534c898968244,TT35
d687fdcff9ef2015f6191ac6aced5522,TT35
0757585920d3898460dfec9526fd7345,TT35
8dc0efc184f5f6f7c28159da93df84dd,TT35
fea695cdc8772798092dd364b690ddfd,TT35
65387c848e9f567d3eb807e308197bea,TT35
3c823486573489de0442c0468c614de7,TT35
bca7075f85dd052176db2b63c0a5e8e3,TT35
33cf64c11723ce767b8db1763acff7f1,TT35
2162381ba4a258c44dc9e0d66da4e5f9,TT35
bf5818fa40a7a81d2fb04f49072697a0,TT35
8a7ed857dec8fb893eaa0ee1a2885683,TT36
6cc75662f83dc8b3a01c7ac332d08780,TT36
8994b01faf9a1bdab99828f123c79eba,TT36
9b2a4b36996db47e7a182005c7e92ae7,TT36
42258814673a7222b43a72d104b048b2,TT36
aca4e8ec85593aadf6376eee00741d56,TT36
89a36fff24e561a42e76fc6b629e6300,TT36
e745e8507fa1e5379b88d59436674a36,TT36
af7a6057acc654aa9fcf1c64f70a5ed5,TT36
6ac79ab481be27a99b0028e358fa3cb2,TT36
3769d02683004dd65218c8799f7008df,TT36
a621cabbb45fb0710c7f442e8c1304f6,TT36
239fa0f8cba618a8a4fb27eff89db9f7,TT36
4282bdfab89012385a7827cca8efae47,TT36
3f30be2896ff09fc5bd457b2a49eb534,TT36
89ad4d53dda02044d93d848b59bdfd91,TT36
b1a0e1e0f7d2e37f35879a47486c2151,TT36
ff0807de4368de42e8281c204558a8de,TT36
7154caac62a003e60a6e3eda2d5d578e,TT36
68bea148aec5799dc42b073f87d7a40d,TT36
2c6383b4ed30ce856904a214036d2b57,TT36
19e9c7bb10efdbbddf865bfe5ac32e3a,TT36
71d87d43ccdb9d588ca989d8694bfa16,TT36
b9a5a6155478b2f1c0a9292d90cb60d4,TT36
d87d3173382c66e2552f939d0b519461,TT36
6d6f3bb20ddc4032bb24057a3023e0c5,TT36
f87c2bd7059d95c63155ba244684b58a,TT36
e4bf81753fced0b48a3bf1a06731ac4c,TT36
dbd08caf292f69d4d9c13a664a462767,TT36
7cae12eabeaec7b3e2efb56a55782ef9,TT36
9a539366731367c7d69734a653b55a64,TT36
9b51e6883d46f5a809db94edd7f4b1a5,TT36
6fb0344730264915718a567b15b28bdb,TT36
827a9bff26b176e399e4aa3921f51dff,TT36
6ad8936f7598bb52ac4447af0bdd34bc,TT36
8c421184482e2ef936e4113647dbb16d,TT36
d6e39cda3425335e63882e358b5734b1,TT36
2a5c96f9c2fcb382f736b4fe43bf6eb2,TT36
91d0e1c025df591f3a15ee6af787e044,TT36
90872bba4fcbe18fbd5f7e472a1c8071,TT36
2d74a1b9c3c35777ce472bce4428acd4,TT36
f399e25de7dab05cd11a40d3fb47496e,TT36
74f7f35b5f13acd3aafc52fc7eac8728,TT36
972f0ed28a101f4d4fb5f6e5f6286dc3,TT36
0abe1358b22a1975fdd0830cc945f46b,TT36
a9eb20e1dbe76381e821ad89a53b31cb,TT36
2861264efac9ab68a0abc4631c16943b,TT36
69c9777da18d0dd41c31c0d6dc90cf0c,TT36
8cbd21b34833a239f2c16d7088f74db5,TT36
276aacc80af0fbc0f47731992d28ba13,TT36
d85273d500c8c1bac37d89e9258cd809,TT36
47ca8eeb1f65e61bba9dd70326c3b66d,TT36
86fd74459494d3154abadcac0c5eeedc,TT36
7ca907e45cbf89626ec43f4889d94116,TT36
9967cce440465389575cd56f3a359041,TT36
78bea1af94a28b3b8dd31750c57d2dd9,TT36
5dee5c4a66b31c29db31bb4857bd6f14,TT36
fd2bc04f3663ca3536bebd0245c31263,TT36
9a93aaacec7beefd56709cdd5588e631,TT36
a6da56caad1dbc54e468500a131b27f2,TT36
fb0f3a20f3ee60f0ba3cd2423b8aedec,TT36
a9615d73c42bd3968f31bf99d3daa253,TT36
09e69e11a763c7e618731b9475cdec4a,TT36
f9cd5454f87057bb6efb7bb2ec1a4747,TT36
0526a8051939442b269e2e601c3a28e5,TT36
61759898424cf644c079d0d316edeccc,TT36
8ff7d75e8045e718be65e22d52bde753,TT36
675d23d2bbda80eb09af25961593a256,TT36
07e1c471f9b2fd9d1601915371efcb38,TT36
57f18f47aea18129d3e926cadffcee55,TT36
1db95852fe24c9797900c438cbc3bb55,TT36
2f6d4a4b2b1c17aaa708e36e1949aa14,TT36
7ab0018e367bb447b9692e6dc59caa8c,TT36
8d2b83b06c52e8a00286fb6d28568881,TT36
64795cfa781962b8e55d082e167505d0,TT36
3bc90521ddb47028743af3be31327f70,TT36
6a9d438077497d10d57c5271b4b3fdef,TT36
88d8b756b1c184eaccd68f25067e0526,TT36
c5e627992eafd0a8d2926f44a554dced,TT36
a1cee9a4cc329c6d378db9be22b1fb66,TT36
3f439ead6cc80b0cbb8003cc4fb42858,TT36
ef4258c44bba2edacc8bc982e9b87a80,TT36
f482f4a92cc8b8cef3e4f65b87b00ed1,TT36
5aa09b9faafb1c73ec1bcf4f4813683c,TT36
541b32ddabac1d035da8e9d01003c730,TT36
a6d27bf48ae80c8eb4140b07bffa9d77,TT36
707f6c86c315d19592be3a40a49f6f7d,TT36
e7e1b4b5cbd7c8c8a8b0f7f7c2cfc5ae,TT36
0b4850898575e2cb33718588a8c99039,TT36
7005cf70307d666df09b9d6e23bc1c1a,TT36
45166593de316066f6de9ea66b3a7f43,TT36
2f51e9ac5432730e7a1c1723f0cafc6c,TT36
207aebba77d8973434cfc2ec03f9b615,TT36
6c9bd104d1c0945550db8949b7fce8d1,TT36
a97ba1b0c359549c55e73fb8e61adfd8,TT36
bfc46473a21cfc20ebe29fb0f4b71efe,TT36
47d8a79fbe86aaaec0b17878f2d211f0,TT36
c596fa75a0b40c8d652725a8f5b8401f,TT36
0d0d31330619d8c845e1eb2df491d331,TT36
23f8181716ce1eef3377856715586d19,TT36
aadc008038f2d6725a3cf8eb73a6cf03,TT36
2d69d74084b72cfdcc68aefa20677f8a,TT36
e51186ac98991fe10beffdabe263571e,TT36
d65f5ce88243c52d36db4a3d69c12b1e,TT36
251af24acdc8ee0cf49adbe90177813b,TT36
fee044f34642957c8adc023dd15d3ac2,TT36
89d5e4a5034bece9c75c412fb5c176c5,TT36
42b44300026c3c1ee89f1c8b484a045f,TT36
d8dc72f6561c61e6cf92842c8e61331b,TT36
a0e4526905b3daf56f9d7577d7dd5baa,TT36
65025e78167f4724c7cf1f3f41bcc47d,TT36
ce8e9c1c3f28a5e5a95899a6b347c8e0,TT36
c1dd416b35ea5a12528d33ad95672171,TT36
4f00b3848c3517b4edb715049f89978c,TT36
da225d42bcc53376adb8ab696464d58e,TT36
206aeda0c5a2d62e03c28687ec92b99e,TT36
34b2e261ac5e0713fc20aef6dee0420e,TT36
99f1792aa95d16c20e97a60798627752,TT36
69da130b982ee324efa7a96d4c042d19,TT36
28ba0c92a7e102503da1de8d36c74068,TT36
c54d4da15b946218cdaddd2d71692886,TT36
4db6a46263055d746bb490ca4f754be1,TT36
91b07338916bcb0f854c63a96390707f,TT36
8b4422c634fe70b2d7aa0aa2b66c3d08,TT36
7e552db24d27584a91b5db4aa2ce5f83,TT36
02a09f2d421c7290dbefe852a5bb9407,TT36
618c0811d0063371dc6d9bea59446b14,TT36
3f5e54ef405b7d0bfe2c86d6a532d2ce,TT36
521cdd4ad2052bba37b432d49e236ff7,TT36
ca3ba59caae5a665b29bca4cf076f60a,TT36
bf96935853a0fd1d01876491476d06f7,TT36
e8b78c13f24e05fcf5f6e1a7a32d6041,TT36
21cf997c9de0e21e6afb32c3eec8a1ce,TT36
e35f9e72ea848cadf97ac7d82487d5e8,TT36
b69729b2b1a3866b9a4b073491f231b9,TT36
ed478f28dc823de5a8f52810949c39e6,TT36
ab1ea2d050bd83121fa2c14272c11ecd,TT36
6eeeb0897f79b4681a75776949b423a9,TT36
66817696059ce274d2f51022e566880b,TT36
e1902532a15bee8ccdc5deda7e5b66be,TT36
ec1fd2db3fb3ac8b2e7d6e9abd22ada7,TT36
522e31af701286293d9e6238e378e5b3,TT36
31032873d7bf9cd9f19e4366e67e3a5c,TT36
c01029b1171c181dfcb61586fd4958e2,TT36
dc89f9ccdb31c3a54b34f613e386474d,TT36
95c12a69515d04fd128a6cd2d802ae08,TT36
aab099806aaa217547a4499a88857cdc,TT36
c2e6eb4da472c01d8a257e583170274a,TT36
9811d6761601e33ff138715030d3a1a9,TT36
8d727118e45d849ff329f9412f894a4d,TT36
59b1587b1c216f8dbe9707aca0d293ba,TT36
f4ffc851246f02f9fc1534b26b194878,TT36
1da5802af657d0dd2504bdaad3835f6c,TT36
301532893942f4a21d08fa856318ba89,TT36
ef048139400b9f845834fabe678b7aee,TT36
c4f5ad0b08f328f912fcc8ef94a293cc,TT36
c71e307ff20c27cfd6efabc9d19a183d,TT36
0b4291090f36ed3725ca303aff22abed,TT36
5e241276c97fee7d24c74b0b810e545c,TT36
3dc8ccb59819e8472f2a5672c0bdcd52,TT36
a865f1db622fccff8dd64ebad404b49f,TT36
fdd6bb4880d7e2278a815b25d48af61e,TT36
83d96fd9b2f6db7790ed8affc40f9741,TT36
736b204b8dd56598e009693f364f9241,TT36
f95eaae9025c516ad2d25401770e53c1,TT36
0af7dd1337b4c944aef91aaa17570dbb,TT36
b524ed562c645d68acd9410bc49ea964,TT36
0e8dcc7c17d1fdbc0495195fd7b1812e,TT36
f18192aff661a5c51bedb88ecc2ec000,TT36
eedd18d2b073d8db4eabada99733c054,TT36
5827ac1842db3a43f26503969ac323fc,TT36
e2b22c8cb9bbf363732c999b4660ea30,TT36
c688cfb03c13c7d02bfd351df5482792,TT36
3c64c3f6cf968f3fd22807a1cbb524b3,TT36
51fa3c03158cc6df75c1c733095f50a7,TT36
c580bc351932d1a0abe555de4dac9e19,TT36
5d4e670bdd6e196abe24161f128b1357,TT36
4203188192308d2809d09a979ef4c700,TT36
30d8fbdfd6165e3a66a2d9900cbc69cf,TT36
59778d106055055a9fb2c74daa5ca515,TT36
2a28a13394be1a2c4d5155b8ab4c216e,TT36
a90e0a36a1b3fe113a04a8459bb20ce3,TT36
f90fc2dc7128e96c491ca390b5b3b13e,TT36
693ab7e47a3ef30eba92d3b6b164dd74,TT36
